state,district,block,year,recharge_mm,extraction_mcm,stage_percent,category
Maharashtra,Pune,Block-1,2007,216,158,73.15,Semi-Critical
Maharashtra,Pune,Block-2,2007,231,219,94.81,Critical
Maharashtra,Pune,Block-3,2007,151,250,165.56,Over-Exploited
Maharashtra,Pune,Block-1,2008,187,117,62.57,Safe
Maharashtra,Pune,Block-2,2008,221,146,66.06,Safe
Maharashtra,Pune,Block-3,2008,177,121,68.36,Safe
Maharashtra,Pune,Block-1,2009,118,213,180.51,Over-Exploited
Maharashtra,Pune,Block-2,2009,193,266,137.82,Over-Exploited
Maharashtra,Pune,Block-3,2009,128,222,173.44,Over-Exploited
Maharashtra,Pune,Block-1,2010,137,135,98.54,Critical
Maharashtra,Pune,Block-2,2010,150,239,159.33,Over-Exploited
Maharashtra,Pune,Block-3,2010,226,229,101.33,Over-Exploited
Maharashtra,Pune,Block-1,2011,123,95,77.24,Semi-Critical
Maharashtra,Pune,Block-2,2011,213,205,96.24,Critical
Maharashtra,Pune,Block-3,2011,153,266,173.86,Over-Exploited
Maharashtra,Pune,Block-1,2012,236,165,69.92,Safe
Maharashtra,Pune,Block-2,2012,138,182,131.88,Over-Exploited
Maharashtra,Pune,Block-3,2012,222,199,89.64,Semi-Critical
Maharashtra,Pune,Block-1,2013,197,253,128.43,Over-Exploited
Maharashtra,Pune,Block-2,2013,230,255,110.87,Over-Exploited
Maharashtra,Pune,Block-3,2013,197,213,108.12,Over-Exploited
Maharashtra,Pune,Block-1,2014,233,152,65.24,Safe
Maharashtra,Pune,Block-2,2014,166,149,89.76,Semi-Critical
Maharashtra,Pune,Block-3,2014,151,180,119.21,Over-Exploited
Maharashtra,Pune,Block-1,2015,232,250,107.76,Over-Exploited
Maharashtra,Pune,Block-2,2015,117,126,107.69,Over-Exploited
Maharashtra,Pune,Block-3,2015,239,123,51.46,Safe
Maharashtra,Pune,Block-1,2016,220,227,103.18,Over-Exploited
Maharashtra,Pune,Block-2,2016,122,170,139.34,Over-Exploited
Maharashtra,Pune,Block-3,2016,173,203,117.34,Over-Exploited
Maharashtra,Pune,Block-1,2017,172,171,99.42,Critical
Maharashtra,Pune,Block-2,2017,196,106,54.08,Safe
Maharashtra,Pune,Block-3,2017,172,263,152.91,Over-Exploited
Maharashtra,Pune,Block-1,2018,228,153,67.11,Safe
Maharashtra,Pune,Block-2,2018,228,220,96.49,Critical
Maharashtra,Pune,Block-3,2018,209,251,120.1,Over-Exploited
Maharashtra,Pune,Block-1,2019,187,219,117.11,Over-Exploited
Maharashtra,Pune,Block-2,2019,203,230,113.3,Over-Exploited
Maharashtra,Pune,Block-3,2019,171,135,78.95,Semi-Critical
Maharashtra,Pune,Block-1,2020,114,174,152.63,Over-Exploited
Maharashtra,Pune,Block-2,2020,190,258,135.79,Over-Exploited
Maharashtra,Pune,Block-3,2020,229,131,57.21,Safe
Maharashtra,Pune,Block-1,2021,197,164,83.25,Semi-Critical
Maharashtra,Pune,Block-2,2021,148,247,166.89,Over-Exploited
Maharashtra,Pune,Block-3,2021,166,218,131.33,Over-Exploited
Maharashtra,Pune,Block-1,2022,102,102,100.0,Critical
Maharashtra,Pune,Block-2,2022,160,113,70.62,Semi-Critical
Maharashtra,Pune,Block-3,2022,135,203,150.37,Over-Exploited
Maharashtra,Nagpur,Block-1,2000,209,132,63.16,Safe
Maharashtra,Nagpur,Block-2,2000,190,86,45.26,Safe
Maharashtra,Nagpur,Block-3,2000,154,150,97.4,Critical
Maharashtra,Nagpur,Block-1,2001,246,153,62.2,Safe
Maharashtra,Nagpur,Block-2,2001,157,197,125.48,Over-Exploited
Maharashtra,Nagpur,Block-3,2001,232,177,76.29,Semi-Critical
Maharashtra,Nagpur,Block-1,2002,218,236,108.26,Over-Exploited
Maharashtra,Nagpur,Block-2,2002,165,197,119.39,Over-Exploited
Maharashtra,Nagpur,Block-3,2002,225,110,48.89,Safe
Maharashtra,Nagpur,Block-1,2003,187,247,132.09,Over-Exploited
Maharashtra,Nagpur,Block-2,2003,205,268,130.73,Over-Exploited
Maharashtra,Nagpur,Block-3,2003,134,267,199.25,Over-Exploited
Maharashtra,Nagpur,Block-1,2004,124,109,87.9,Semi-Critical
Maharashtra,Nagpur,Block-2,2004,231,130,56.28,Safe
Maharashtra,Nagpur,Block-3,2004,170,184,108.24,Over-Exploited
Maharashtra,Nagpur,Block-1,2005,168,244,145.24,Over-Exploited
Maharashtra,Nagpur,Block-2,2005,162,132,81.48,Semi-Critical
Maharashtra,Nagpur,Block-3,2005,204,128,62.75,Safe
Maharashtra,Nagpur,Block-1,2006,107,220,205.61,Over-Exploited
Maharashtra,Nagpur,Block-2,2006,240,231,96.25,Critical
Maharashtra,Nagpur,Block-3,2006,241,167,69.29,Safe
Maharashtra,Nagpur,Block-1,2007,207,224,108.21,Over-Exploited
Maharashtra,Nagpur,Block-2,2007,151,203,134.44,Over-Exploited
Maharashtra,Nagpur,Block-3,2007,155,207,133.55,Over-Exploited
Maharashtra,Nagpur,Block-1,2008,112,174,155.36,Over-Exploited
Maharashtra,Nagpur,Block-2,2008,193,257,133.16,Over-Exploited
Maharashtra,Nagpur,Block-3,2008,137,235,171.53,Over-Exploited
Maharashtra,Nagpur,Block-1,2009,217,169,77.88,Semi-Critical
Maharashtra,Nagpur,Block-2,2009,180,266,147.78,Over-Exploited
Maharashtra,Nagpur,Block-3,2009,116,264,227.59,Over-Exploited
Maharashtra,Nagpur,Block-1,2010,179,183,102.23,Over-Exploited
Maharashtra,Nagpur,Block-2,2010,146,82,56.16,Safe
Maharashtra,Nagpur,Block-3,2010,246,90,36.59,Safe
Maharashtra,Nagpur,Block-1,2011,131,150,114.5,Over-Exploited
Maharashtra,Nagpur,Block-2,2011,183,124,67.76,Safe
Maharashtra,Nagpur,Block-3,2011,112,205,183.04,Over-Exploited
Maharashtra,Nagpur,Block-1,2012,126,266,211.11,Over-Exploited
Maharashtra,Nagpur,Block-2,2012,107,134,125.23,Over-Exploited
Maharashtra,Nagpur,Block-3,2012,232,267,115.09,Over-Exploited
Maharashtra,Nagpur,Block-1,2013,198,192,96.97,Critical
Maharashtra,Nagpur,Block-2,2013,150,244,162.67,Over-Exploited
Maharashtra,Nagpur,Block-3,2013,104,145,139.42,Over-Exploited
Maharashtra,Nagpur,Block-1,2014,226,268,118.58,Over-Exploited
Maharashtra,Nagpur,Block-2,2014,105,114,108.57,Over-Exploited
Maharashtra,Nagpur,Block-3,2014,250,152,60.8,Safe
Maharashtra,Nagpur,Block-1,2015,212,200,94.34,Critical
Maharashtra,Nagpur,Block-2,2015,117,97,82.91,Semi-Critical
Maharashtra,Nagpur,Block-3,2015,204,100,49.02,Safe
Maharashtra,Nagpur,Block-1,2016,132,125,94.7,Critical
Maharashtra,Nagpur,Block-2,2016,195,257,131.79,Over-Exploited
Maharashtra,Nagpur,Block-3,2016,105,142,135.24,Over-Exploited
Maharashtra,Nagpur,Block-1,2017,209,198,94.74,Critical
Maharashtra,Nagpur,Block-2,2017,117,216,184.62,Over-Exploited
Maharashtra,Nagpur,Block-3,2017,102,134,131.37,Over-Exploited
Maharashtra,Nagpur,Block-1,2018,211,142,67.3,Safe
Maharashtra,Nagpur,Block-2,2018,194,210,108.25,Over-Exploited
Maharashtra,Nagpur,Block-3,2018,163,235,144.17,Over-Exploited
Maharashtra,Nagpur,Block-1,2019,151,106,70.2,Semi-Critical
Maharashtra,Nagpur,Block-2,2019,144,204,141.67,Over-Exploited
Maharashtra,Nagpur,Block-3,2019,107,122,114.02,Over-Exploited
Maharashtra,Nagpur,Block-1,2020,223,209,93.72,Critical
Maharashtra,Nagpur,Block-2,2020,112,204,182.14,Over-Exploited
Maharashtra,Nagpur,Block-3,2020,217,228,105.07,Over-Exploited
Maharashtra,Nagpur,Block-1,2021,152,251,165.13,Over-Exploited
Maharashtra,Nagpur,Block-2,2021,157,104,66.24,Safe
Maharashtra,Nagpur,Block-3,2021,170,89,52.35,Safe
Maharashtra,Nagpur,Block-1,2022,244,84,34.43,Safe
Maharashtra,Nagpur,Block-2,2022,206,183,88.83,Semi-Critical
Maharashtra,Nagpur,Block-3,2022,242,264,109.09,Over-Exploited
Manipur,Imphal,Block-1,2000,245,146,59.59,Safe
Manipur,Imphal,Block-2,2000,160,92,57.5,Safe
Manipur,Imphal,Block-3,2000,238,233,97.9,Critical
Manipur,Imphal,Block-1,2001,179,235,131.28,Over-Exploited
Manipur,Imphal,Block-2,2001,147,210,142.86,Over-Exploited
Manipur,Imphal,Block-3,2001,104,88,84.62,Semi-Critical
Manipur,Imphal,Block-1,2002,162,254,156.79,Over-Exploited
Manipur,Imphal,Block-2,2002,100,184,184.0,Over-Exploited
Manipur,Imphal,Block-3,2002,179,158,88.27,Semi-Critical
Manipur,Imphal,Block-1,2003,242,191,78.93,Semi-Critical
Manipur,Imphal,Block-2,2003,184,104,56.52,Safe
Manipur,Imphal,Block-3,2003,250,144,57.6,Safe
Manipur,Imphal,Block-1,2004,171,197,115.2,Over-Exploited
Manipur,Imphal,Block-2,2004,226,121,53.54,Safe
Manipur,Imphal,Block-3,2004,108,118,109.26,Over-Exploited
Manipur,Imphal,Block-1,2005,135,189,140.0,Over-Exploited
Manipur,Imphal,Block-2,2005,151,92,60.93,Safe
Manipur,Imphal,Block-3,2005,126,162,128.57,Over-Exploited
Manipur,Imphal,Block-1,2006,171,220,128.65,Over-Exploited
Manipur,Imphal,Block-2,2006,103,256,248.54,Over-Exploited
Manipur,Imphal,Block-3,2006,189,146,77.25,Semi-Critical
Manipur,Imphal,Block-1,2007,173,210,121.39,Over-Exploited
Manipur,Imphal,Block-2,2007,205,235,114.63,Over-Exploited
Manipur,Imphal,Block-3,2007,185,88,47.57,Safe
Manipur,Imphal,Block-1,2008,124,140,112.9,Over-Exploited
Manipur,Imphal,Block-2,2008,183,129,70.49,Semi-Critical
Manipur,Imphal,Block-3,2008,161,239,148.45,Over-Exploited
Manipur,Imphal,Block-1,2009,240,125,52.08,Safe
Manipur,Imphal,Block-2,2009,168,118,70.24,Semi-Critical
Manipur,Imphal,Block-3,2009,240,145,60.42,Safe
Manipur,Imphal,Block-1,2010,150,146,97.33,Critical
Manipur,Imphal,Block-2,2010,136,157,115.44,Over-Exploited
Manipur,Imphal,Block-3,2010,125,238,190.4,Over-Exploited
Manipur,Imphal,Block-1,2011,219,133,60.73,Safe
Manipur,Imphal,Block-2,2011,130,241,185.38,Over-Exploited
Manipur,Imphal,Block-3,2011,205,179,87.32,Semi-Critical
Manipur,Imphal,Block-1,2012,212,198,93.4,Critical
Manipur,Imphal,Block-2,2012,187,199,106.42,Over-Exploited
Manipur,Imphal,Block-3,2012,244,191,78.28,Semi-Critical
Manipur,Imphal,Block-1,2013,185,139,75.14,Semi-Critical
Manipur,Imphal,Block-2,2013,147,106,72.11,Semi-Critical
Manipur,Imphal,Block-3,2013,148,199,134.46,Over-Exploited
Manipur,Imphal,Block-1,2014,111,203,182.88,Over-Exploited
Manipur,Imphal,Block-2,2014,162,96,59.26,Safe
Manipur,Imphal,Block-3,2014,156,119,76.28,Semi-Critical
Manipur,Imphal,Block-1,2015,179,238,132.96,Over-Exploited
Manipur,Imphal,Block-2,2015,215,124,57.67,Safe
Manipur,Imphal,Block-3,2015,156,133,85.26,Semi-Critical
Manipur,Imphal,Block-1,2016,232,251,108.19,Over-Exploited
Manipur,Imphal,Block-2,2016,154,200,129.87,Over-Exploited
Manipur,Imphal,Block-3,2016,178,247,138.76,Over-Exploited
Manipur,Imphal,Block-1,2017,125,91,72.8,Semi-Critical
Manipur,Imphal,Block-2,2017,169,188,111.24,Over-Exploited
Manipur,Imphal,Block-3,2017,116,148,127.59,Over-Exploited
Manipur,Imphal,Block-1,2018,215,226,105.12,Over-Exploited
Manipur,Imphal,Block-2,2018,104,207,199.04,Over-Exploited
Manipur,Imphal,Block-3,2018,124,126,101.61,Over-Exploited
Manipur,Imphal,Block-1,2019,144,111,77.08,Semi-Critical
Manipur,Imphal,Block-2,2019,214,138,64.49,Safe
Manipur,Imphal,Block-3,2019,171,206,120.47,Over-Exploited
Manipur,Imphal,Block-1,2020,173,264,152.6,Over-Exploited
Manipur,Imphal,Block-2,2020,106,213,200.94,Over-Exploited
Manipur,Imphal,Block-3,2020,125,197,157.6,Over-Exploited
Manipur,Imphal,Block-1,2021,239,130,54.39,Safe
Manipur,Imphal,Block-2,2021,230,140,60.87,Safe
Manipur,Imphal,Block-3,2021,207,92,44.44,Safe
Manipur,Imphal,Block-1,2022,148,192,129.73,Over-Exploited
Manipur,Imphal,Block-2,2022,213,95,44.6,Safe
Manipur,Imphal,Block-3,2022,122,220,180.33,Over-Exploited
Manipur,Churachandpur,Block-1,2000,147,255,173.47,Over-Exploited
Manipur,Churachandpur,Block-2,2000,153,228,149.02,Over-Exploited
Manipur,Churachandpur,Block-3,2000,130,173,133.08,Over-Exploited
Manipur,Churachandpur,Block-1,2001,121,255,210.74,Over-Exploited
Manipur,Churachandpur,Block-2,2001,167,148,88.62,Semi-Critical
Manipur,Churachandpur,Block-3,2001,138,142,102.9,Over-Exploited
Manipur,Churachandpur,Block-1,2002,133,222,166.92,Over-Exploited
Manipur,Churachandpur,Block-2,2002,187,142,75.94,Semi-Critical
Manipur,Churachandpur,Block-3,2002,110,175,159.09,Over-Exploited
Manipur,Churachandpur,Block-1,2003,175,140,80.0,Semi-Critical
Manipur,Churachandpur,Block-2,2003,241,132,54.77,Safe
Manipur,Churachandpur,Block-3,2003,112,138,123.21,Over-Exploited
Manipur,Churachandpur,Block-1,2004,120,240,200.0,Over-Exploited
Manipur,Churachandpur,Block-2,2004,206,226,109.71,Over-Exploited
Manipur,Churachandpur,Block-3,2004,226,153,67.7,Safe
Manipur,Churachandpur,Block-1,2005,221,109,49.32,Safe
Manipur,Churachandpur,Block-2,2005,142,128,90.14,Critical
Manipur,Churachandpur,Block-3,2005,141,183,129.79,Over-Exploited
Manipur,Churachandpur,Block-1,2006,100,89,89.0,Semi-Critical
Manipur,Churachandpur,Block-2,2006,114,222,194.74,Over-Exploited
Manipur,Churachandpur,Block-3,2006,170,86,50.59,Safe
Manipur,Churachandpur,Block-1,2007,232,127,54.74,Safe
Manipur,Churachandpur,Block-2,2007,202,255,126.24,Over-Exploited
Manipur,Churachandpur,Block-3,2007,238,158,66.39,Safe
Manipur,Churachandpur,Block-1,2008,176,252,143.18,Over-Exploited
Manipur,Churachandpur,Block-2,2008,154,252,163.64,Over-Exploited
Manipur,Churachandpur,Block-3,2008,205,194,94.63,Critical
Manipur,Churachandpur,Block-1,2009,128,90,70.31,Semi-Critical
Manipur,Churachandpur,Block-2,2009,150,89,59.33,Safe
Manipur,Churachandpur,Block-3,2009,198,236,119.19,Over-Exploited
Manipur,Churachandpur,Block-1,2010,166,128,77.11,Semi-Critical
Manipur,Churachandpur,Block-2,2010,230,140,60.87,Safe
Manipur,Churachandpur,Block-3,2010,208,224,107.69,Over-Exploited
Manipur,Churachandpur,Block-1,2011,187,122,65.24,Safe
Manipur,Churachandpur,Block-2,2011,178,242,135.96,Over-Exploited
Manipur,Churachandpur,Block-3,2011,121,123,101.65,Over-Exploited
Manipur,Churachandpur,Block-1,2012,223,241,108.07,Over-Exploited
Manipur,Churachandpur,Block-2,2012,173,214,123.7,Over-Exploited
Manipur,Churachandpur,Block-3,2012,137,194,141.61,Over-Exploited
Manipur,Churachandpur,Block-1,2013,170,211,124.12,Over-Exploited
Manipur,Churachandpur,Block-2,2013,103,190,184.47,Over-Exploited
Manipur,Churachandpur,Block-3,2013,163,178,109.2,Over-Exploited
Manipur,Churachandpur,Block-1,2014,171,230,134.5,Over-Exploited
Manipur,Churachandpur,Block-2,2014,146,122,83.56,Semi-Critical
Manipur,Churachandpur,Block-3,2014,229,222,96.94,Critical
Manipur,Churachandpur,Block-1,2015,178,224,125.84,Over-Exploited
Manipur,Churachandpur,Block-2,2015,225,116,51.56,Safe
Manipur,Churachandpur,Block-3,2015,181,111,61.33,Safe
Manipur,Churachandpur,Block-1,2016,176,190,107.95,Over-Exploited
Manipur,Churachandpur,Block-2,2016,176,91,51.7,Safe
Manipur,Churachandpur,Block-3,2016,144,156,108.33,Over-Exploited
Manipur,Churachandpur,Block-1,2017,250,170,68.0,Safe
Manipur,Churachandpur,Block-2,2017,137,270,197.08,Over-Exploited
Manipur,Churachandpur,Block-3,2017,101,163,161.39,Over-Exploited
Manipur,Churachandpur,Block-1,2018,160,253,158.12,Over-Exploited
Manipur,Churachandpur,Block-2,2018,145,154,106.21,Over-Exploited
Manipur,Churachandpur,Block-3,2018,109,203,186.24,Over-Exploited
Manipur,Churachandpur,Block-1,2019,159,221,138.99,Over-Exploited
Manipur,Churachandpur,Block-2,2019,174,164,94.25,Critical
Manipur,Churachandpur,Block-3,2019,101,105,103.96,Over-Exploited
Manipur,Churachandpur,Block-1,2020,118,205,173.73,Over-Exploited
Manipur,Churachandpur,Block-2,2020,203,259,127.59,Over-Exploited
Manipur,Churachandpur,Block-3,2020,138,141,102.17,Over-Exploited
Manipur,Churachandpur,Block-1,2021,164,124,75.61,Semi-Critical
Manipur,Churachandpur,Block-2,2021,235,131,55.74,Safe
Manipur,Churachandpur,Block-3,2021,119,80,67.23,Safe
Manipur,Churachandpur,Block-1,2022,132,204,154.55,Over-Exploited
Manipur,Churachandpur,Block-2,2022,178,217,121.91,Over-Exploited
Manipur,Churachandpur,Block-3,2022,214,167,78.04,Semi-Critical
Meghalaya,Shillong,Block-1,2000,249,266,106.83,Over-Exploited
Meghalaya,Shillong,Block-2,2000,164,167,101.83,Over-Exploited
Meghalaya,Shillong,Block-3,2000,125,267,213.6,Over-Exploited
Meghalaya,Shillong,Block-1,2001,117,96,82.05,Semi-Critical
Meghalaya,Shillong,Block-2,2001,246,158,64.23,Safe
Meghalaya,Shillong,Block-3,2001,170,238,140.0,Over-Exploited
Meghalaya,Shillong,Block-1,2002,102,268,262.75,Over-Exploited
Meghalaya,Shillong,Block-2,2002,156,219,140.38,Over-Exploited
Meghalaya,Shillong,Block-3,2002,143,221,154.55,Over-Exploited
Meghalaya,Shillong,Block-1,2003,192,87,45.31,Safe
Meghalaya,Shillong,Block-2,2003,215,102,47.44,Safe
Meghalaya,Shillong,Block-3,2003,199,105,52.76,Safe
Meghalaya,Shillong,Block-1,2004,180,199,110.56,Over-Exploited
Meghalaya,Shillong,Block-2,2004,226,194,85.84,Semi-Critical
Meghalaya,Shillong,Block-3,2004,210,254,120.95,Over-Exploited
Meghalaya,Shillong,Block-1,2005,155,247,159.35,Over-Exploited
Meghalaya,Shillong,Block-2,2005,140,267,190.71,Over-Exploited
Meghalaya,Shillong,Block-3,2005,143,110,76.92,Semi-Critical
Meghalaya,Shillong,Block-1,2006,143,101,70.63,Semi-Critical
Meghalaya,Shillong,Block-2,2006,120,108,90.0,Critical
Meghalaya,Shillong,Block-3,2006,144,262,181.94,Over-Exploited
Meghalaya,Shillong,Block-1,2007,234,185,79.06,Semi-Critical
Meghalaya,Shillong,Block-2,2007,202,207,102.48,Over-Exploited
Meghalaya,Shillong,Block-3,2007,187,250,133.69,Over-Exploited
Meghalaya,Shillong,Block-1,2008,123,207,168.29,Over-Exploited
Meghalaya,Shillong,Block-2,2008,117,267,228.21,Over-Exploited
Meghalaya,Shillong,Block-3,2008,129,247,191.47,Over-Exploited
Meghalaya,Shillong,Block-1,2009,137,146,106.57,Over-Exploited
Meghalaya,Shillong,Block-2,2009,129,187,144.96,Over-Exploited
Meghalaya,Shillong,Block-3,2009,158,197,124.68,Over-Exploited
Meghalaya,Shillong,Block-1,2010,201,185,92.04,Critical
Meghalaya,Shillong,Block-2,2010,163,156,95.71,Critical
Meghalaya,Shillong,Block-3,2010,160,130,81.25,Semi-Critical
Meghalaya,Shillong,Block-1,2011,133,160,120.3,Over-Exploited
Meghalaya,Shillong,Block-2,2011,238,98,41.18,Safe
Meghalaya,Shillong,Block-3,2011,101,162,160.4,Over-Exploited
Meghalaya,Shillong,Block-1,2012,238,163,68.49,Safe
Meghalaya,Shillong,Block-2,2012,106,89,83.96,Semi-Critical
Meghalaya,Shillong,Block-3,2012,106,203,191.51,Over-Exploited
Meghalaya,Shillong,Block-1,2013,233,165,70.82,Semi-Critical
Meghalaya,Shillong,Block-2,2013,235,178,75.74,Semi-Critical
Meghalaya,Shillong,Block-3,2013,103,196,190.29,Over-Exploited
Meghalaya,Shillong,Block-1,2014,144,238,165.28,Over-Exploited
Meghalaya,Shillong,Block-2,2014,128,253,197.66,Over-Exploited
Meghalaya,Shillong,Block-3,2014,176,98,55.68,Safe
Meghalaya,Shillong,Block-1,2015,157,112,71.34,Semi-Critical
Meghalaya,Shillong,Block-2,2015,188,214,113.83,Over-Exploited
Meghalaya,Shillong,Block-3,2015,103,197,191.26,Over-Exploited
Meghalaya,Shillong,Block-1,2016,231,88,38.1,Safe
Meghalaya,Shillong,Block-2,2016,133,106,79.7,Semi-Critical
Meghalaya,Shillong,Block-3,2016,187,230,122.99,Over-Exploited
Meghalaya,Shillong,Block-1,2017,143,244,170.63,Over-Exploited
Meghalaya,Shillong,Block-2,2017,237,101,42.62,Safe
Meghalaya,Shillong,Block-3,2017,188,116,61.7,Safe
Meghalaya,Shillong,Block-1,2018,159,96,60.38,Safe
Meghalaya,Shillong,Block-2,2018,138,112,81.16,Semi-Critical
Meghalaya,Shillong,Block-3,2018,226,96,42.48,Safe
Meghalaya,Shillong,Block-1,2019,179,225,125.7,Over-Exploited
Meghalaya,Shillong,Block-2,2019,240,210,87.5,Semi-Critical
Meghalaya,Shillong,Block-3,2019,242,251,103.72,Over-Exploited
Meghalaya,Shillong,Block-1,2020,205,145,70.73,Semi-Critical
Meghalaya,Shillong,Block-2,2020,216,199,92.13,Critical
Meghalaya,Shillong,Block-3,2020,154,99,64.29,Safe
Meghalaya,Shillong,Block-1,2021,200,191,95.5,Critical
Meghalaya,Shillong,Block-2,2021,240,176,73.33,Semi-Critical
Meghalaya,Shillong,Block-3,2021,235,205,87.23,Semi-Critical
Meghalaya,Shillong,Block-1,2022,177,269,151.98,Over-Exploited
Meghalaya,Shillong,Block-2,2022,168,134,79.76,Semi-Critical
Meghalaya,Shillong,Block-3,2022,179,242,135.2,Over-Exploited
Meghalaya,Tura,Block-1,2000,239,145,60.67,Safe
Meghalaya,Tura,Block-2,2000,249,142,57.03,Safe
Meghalaya,Tura,Block-3,2000,245,243,99.18,Critical
Meghalaya,Tura,Block-1,2001,241,136,56.43,Safe
Meghalaya,Tura,Block-2,2001,190,88,46.32,Safe
Meghalaya,Tura,Block-3,2001,118,145,122.88,Over-Exploited
Meghalaya,Tura,Block-1,2002,238,205,86.13,Semi-Critical
Meghalaya,Tura,Block-2,2002,182,264,145.05,Over-Exploited
Meghalaya,Tura,Block-3,2002,242,129,53.31,Safe
Meghalaya,Tura,Block-1,2003,124,169,136.29,Over-Exploited
Meghalaya,Tura,Block-2,2003,158,120,75.95,Semi-Critical
Meghalaya,Tura,Block-3,2003,213,258,121.13,Over-Exploited
Meghalaya,Tura,Block-1,2004,160,148,92.5,Critical
Meghalaya,Tura,Block-2,2004,178,124,69.66,Safe
Meghalaya,Tura,Block-3,2004,196,262,133.67,Over-Exploited
Meghalaya,Tura,Block-1,2005,184,258,140.22,Over-Exploited
Meghalaya,Tura,Block-2,2005,234,138,58.97,Safe
Meghalaya,Tura,Block-3,2005,123,186,151.22,Over-Exploited
Meghalaya,Tura,Block-1,2006,227,182,80.18,Semi-Critical
Meghalaya,Tura,Block-2,2006,149,152,102.01,Over-Exploited
Meghalaya,Tura,Block-3,2006,164,87,53.05,Safe
Meghalaya,Tura,Block-1,2007,207,183,88.41,Semi-Critical
Meghalaya,Tura,Block-2,2007,250,263,105.2,Over-Exploited
Meghalaya,Tura,Block-3,2007,198,148,74.75,Semi-Critical
Meghalaya,Tura,Block-1,2008,123,121,98.37,Critical
Meghalaya,Tura,Block-2,2008,156,144,92.31,Critical
Meghalaya,Tura,Block-3,2008,227,225,99.12,Critical
Meghalaya,Tura,Block-1,2009,238,155,65.13,Safe
Meghalaya,Tura,Block-2,2009,153,166,108.5,Over-Exploited
Meghalaya,Tura,Block-3,2009,240,93,38.75,Safe
Meghalaya,Tura,Block-1,2010,172,230,133.72,Over-Exploited
Meghalaya,Tura,Block-2,2010,237,156,65.82,Safe
Meghalaya,Tura,Block-3,2010,239,184,76.99,Semi-Critical
Meghalaya,Tura,Block-1,2011,179,222,124.02,Over-Exploited
Meghalaya,Tura,Block-2,2011,113,208,184.07,Over-Exploited
Meghalaya,Tura,Block-3,2011,199,105,52.76,Safe
Meghalaya,Tura,Block-1,2012,129,207,160.47,Over-Exploited
Meghalaya,Tura,Block-2,2012,188,252,134.04,Over-Exploited
Meghalaya,Tura,Block-3,2012,206,232,112.62,Over-Exploited
Meghalaya,Tura,Block-1,2013,163,86,52.76,Safe
Meghalaya,Tura,Block-2,2013,100,123,123.0,Over-Exploited
Meghalaya,Tura,Block-3,2013,225,139,61.78,Safe
Meghalaya,Tura,Block-1,2014,227,104,45.81,Safe
Meghalaya,Tura,Block-2,2014,193,209,108.29,Over-Exploited
Meghalaya,Tura,Block-3,2014,225,236,104.89,Over-Exploited
Meghalaya,Tura,Block-1,2015,214,196,91.59,Critical
Meghalaya,Tura,Block-2,2015,195,268,137.44,Over-Exploited
Meghalaya,Tura,Block-3,2015,111,193,173.87,Over-Exploited
Meghalaya,Tura,Block-1,2016,211,182,86.26,Semi-Critical
Meghalaya,Tura,Block-2,2016,187,202,108.02,Over-Exploited
Meghalaya,Tura,Block-3,2016,211,94,44.55,Safe
Meghalaya,Tura,Block-1,2017,181,253,139.78,Over-Exploited
Meghalaya,Tura,Block-2,2017,195,219,112.31,Over-Exploited
Meghalaya,Tura,Block-3,2017,228,150,65.79,Safe
Meghalaya,Tura,Block-1,2018,231,240,103.9,Over-Exploited
Meghalaya,Tura,Block-2,2018,191,117,61.26,Safe
Meghalaya,Tura,Block-3,2018,245,147,60.0,Safe
Meghalaya,Tura,Block-1,2019,120,125,104.17,Over-Exploited
Meghalaya,Tura,Block-2,2019,137,142,103.65,Over-Exploited
Meghalaya,Tura,Block-3,2019,174,229,131.61,Over-Exploited
Meghalaya,Tura,Block-1,2020,206,208,100.97,Over-Exploited
Meghalaya,Tura,Block-2,2020,203,219,107.88,Over-Exploited
Meghalaya,Tura,Block-3,2020,240,227,94.58,Critical
Meghalaya,Tura,Block-1,2021,132,107,81.06,Semi-Critical
Meghalaya,Tura,Block-2,2021,160,95,59.38,Safe
Meghalaya,Tura,Block-3,2021,235,248,105.53,Over-Exploited
